timestamp,tweet_text,username,all_hashtags 
2019-03-14 09:01:36,Disconnect to stay connected. #ITSTHESHIP #ITSSG19 #FacebookDown #InstagramDown https://t.co/ymTVrg2wbV,itstheshipasia,"['ITSTHESHIP', 'ITSSG19', 'FacebookDown', 'InstagramDown']"
2019-03-14 09:00:33,"I uploaded a new episode, ""3-14-19 How the mighty social fortress has fallen"", on #spreaker #facebookdown #instagramdown #spectrumoutage #technews https://t.co/ASje1ioQO7",Eagle__Falcon,"['spreaker', 'facebookdown', 'instagramdown', 'spectrumoutage', 'technews']"
2019-03-14 09:00:03,#FacebookDown and  #InstagramDown - hence the problem with big tech. https://t.co/UfKlSGZemn,awyliu,"['FacebookDown', 'InstagramDown']"
2019-03-14 08:59:48,We all know who to blame... 🙄🤷‍♀️😂🤣 #Dinkleberg #FairlyOddParents  #FacebookDown #InstagramDown https://t.co/b8B4mGTgcR,gabbinichole_91,"['Dinkleberg', 'FairlyOddParents', 'FacebookDown', 'InstagramDown']"
2019-03-14 08:59:36,"Facebook, Instagram and WhatsApp users suffer worldwide outage, shares down 1.3% in pre-market trading. @AngelaTeng_IG  #FacebookDown #instagramdown #InstagramBlackout2019",IGcom,"['FacebookDown', 'instagramdown', 'InstagramBlackout2019']"
2019-03-14 08:59:19,Necks around the world got a break yesterday! #instagramdown #FacebookDown https://t.co/MCMT0FcMEB,WeimerCarrie,"['instagramdown', 'FacebookDown']"
2019-03-14 08:59:01,"Morning all.  Disaster has befallen me. 😔  No, it's not #FacebookDown or #instagramdown access issues - I've ran out of Cappuccino 😫",John__McK,"['FacebookDown', 'instagramdown']"
2019-03-14 08:58:37,You know we have a fundamental problem when people are talking about #facebookdown #instagramdown and #whatsappdown more than our political future.,thelukeharvey,"['facebookdown', 'instagramdown', 'whatsappdown']"
2019-03-14 08:57:38,"Instagram, Facebook And Whatsapp Went Down All Over The World. #instagramDown #facebookDown #isinstagramdown #isfacebookdown #whyisinstagramnotworking #instagramnotworking #instagramoutage #facebookoutage #facebookandinstagramdown #facebookisdown #whyisfacebookdown",YT__Rana,"['instagramDown', 'facebookDown', 'isinstagramdown', 'isfacebookdown', 'whyisinstagramnotworking', 'instagramnotworking', 'instagramoutage', 'facebookoutage', 'facebookandinstagramdown', 'facebookisdown', 'whyisfacebookdown']"
2019-03-14 08:56:06,Last night twitter be like - #instagramdown #FacebookDown #twitter https://t.co/QZgpdaQU5K,VasuPatel21,"['instagramdown', 'FacebookDown', 'twitter']"
2019-03-14 08:55:40,Oh @elonmusk what have you done? #FacebookDown #instagramdown https://t.co/hjcm2sTIav,Thylascene,"['FacebookDown', 'instagramdown']"
2019-03-14 08:55:01,Good morning Is it fixed already?  #facebookdown  #instagramdown  #vizslagram #vizslapower  #vizsladog  photo margaridagcpires  https://t.co/wfzK87h4uz https://t.co/lIuVsbCPEk,pnpires,"['facebookdown', 'instagramdown', 'vizslagram', 'vizslapower', 'vizsladog']"
2019-03-14 08:53:48,Hello There! Welcome to Neme's Blog: WORD OF THE DAY https://t.co/iMIwBqnTBB #WordOfTheDay #WordsOfWisdom #ThoughtForTheDay #ThoughtOfTheDay #ThursdayThoughts #ThursdayMotivation #instagramdown #whatsappdown #facebookdown #LagosIsland #blockchain #wealth #love,nemeajayi,"['WordOfTheDay', 'WordsOfWisdom', 'ThoughtForTheDay', 'ThoughtOfTheDay', 'ThursdayThoughts', 'ThursdayMotivation', 'instagramdown', 'whatsappdown', 'facebookdown', 'LagosIsland', 'blockchain', 'wealth', 'love']"
2019-03-14 08:53:08,Could the person responsible for #FacebookDown and #InstagramDown be the same person who has Anthony Alexander?! 🤔🤔🤔,C4WWrestling,"['FacebookDown', 'InstagramDown']"
2019-03-14 08:52:43,how much did the world GDP increase over the last 12 hours? #facebookdown #instagramdown,YaroslavMelekh,"['facebookdown', 'instagramdown']"
2019-03-14 08:52:15,"Is #instagramdown #facebookdown more important than the lives of children lost in São Paulo? Dear world, please get your priorities straight... #schoolshooting #SaoPaulo",misslanchi,"['instagramdown', 'facebookdown', 'schoolshooting', 'SaoPaulo']"
2019-03-14 08:52:07,"Yesterday #TheWorldWideWeb turns 30. 👴 and almost all social media apps Facebook, Instagram, WhatsApp are down from yesterday too! Internet has suddenly realised there is no social life after turning 30. 🤷‍♂️  #Web30  #Internet  #FacebookDown #Instagramdown #WhatsappDown",Limologic,"['TheWorldWideWeb', 'Web30', 'Internet', 'FacebookDown', 'Instagramdown', 'WhatsappDown']"
2019-03-14 08:51:36,Are Facebook and Instagram back up and working now? Are they gone? Can we go back to normal mode?  #FacebookDown #InstagramDown https://t.co/2uVTXzDrC0,BCDodge_me,"['FacebookDown', 'InstagramDown']"
2019-03-14 08:51:30,One fifth of people are “tired all the time” here’s how you can help fix this  https://t.co/MOIpjAj6kQ  #BREAKING #FacebookDown #instagramdown #PeoplesVote #blockchain #StockoftheDay,stockflare,"['BREAKING', 'FacebookDown', 'instagramdown', 'PeoplesVote', 'blockchain', 'StockoftheDay']"
2019-03-14 08:50:01,So is everyone still on Twitter or Insta n fb back up #FacebookDown #instagramdown #facebookdown,Kdwv4,"['FacebookDown', 'instagramdown', 'facebookdown']"
2019-03-14 08:48:36,"Momentarily, the world becomes a better place #FacebookDown #InstagramDown",RamblingsOfBen,"['FacebookDown', 'InstagramDown']"
2019-03-14 08:48:25,"#facebookdown and #instagramdown Allow me to translate. Outage due to someone who hack it, they stole a bunch of peoples data, the damage was bigger than what #FB thought, #Russia, they just did a quick fix, have you seen @whoismrrobot? (per FB internal source) https://t.co/VRHWJSvWPQ",djgabedamoda,"['facebookdown', 'instagramdown', 'FB', 'Russia']"
2019-03-14 08:47:39,Here is a #ThursdayThought...  How did we all manage to cope with life before #instagram and #Facebook were invented 😆  Here's to a great Thursday and all the best to all our #followers 😀  #ThursdayThoughts #instagramdown #facebookdown #ThursdayMotivation #ThoughtOfTheDay,forpcharity,"['ThursdayThought', 'instagram', 'Facebook', 'followers', 'ThursdayThoughts', 'instagramdown', 'facebookdown', 'ThursdayMotivation', 'ThoughtOfTheDay']"
2019-03-14 08:47:33,@asvpxrocky @KyleGarvanBeats Please retweet until a big artist sees this.@ASAPMOB @ASAPferg @21savage @chancetherapper @torylanez @JoynerLucas @trvisXX #Trending #worldstar #trapmusic #promo #Retweet #Hiphop #instagramdown #FacebookDown #InstagramBlackout2019 #trevornoah https://t.co/5rTcgxbJ74,KINGLDALISU,"['Trending', 'worldstar', 'trapmusic', 'promo', 'Retweet', 'Hiphop', 'instagramdown', 'FacebookDown', 'InstagramBlackout2019', 'trevornoah']"
2019-03-14 08:46:19,"#Facebookdown #instagramdown #UPDATE : I've started considering talking to others face to face, I'm losing my mind out here 🤯😩 #sendhelp https://t.co/HOBZAvAln7",TeWhataFitness,"['Facebookdown', 'instagramdown', 'UPDATE', 'sendhelp']"
2019-03-14 08:45:49,"The internet : #instagram and #facebook is down, we don't have a prayer!  ConnectU: this is my chance  #InstagramBlackout2019 #instagramdown #FacebookDown",SwishCulture,"['instagram', 'facebook', 'InstagramBlackout2019', 'instagramdown', 'FacebookDown']"
2019-03-14 08:45:17,"#Anonymous #FacebookDown #InstagramDown #WhatsAppDown  LoL :P  Welcome back all ..  Facebook, Instagram &amp; WhatsApp become at normal before a few hours ago.   Keep calm and just Expect #Twitter  #OpSudan #مدن_السودان_تنتفض https://t.co/dLn4gmnywO",mustafa_sd7,"['Anonymous', 'FacebookDown', 'InstagramDown', 'WhatsAppDown', 'Twitter', 'OpSudan', 'مدن_السودان_تنتفض']"
2019-03-14 08:45:03,#ICYMI: Facebook faced the issue of not being allowed to post  See here: https://t.co/tEP0xsXwCy   #Facebook #Instagram #FacebookDown #InstagramDown #Trending #Trend #FacebookMessenger #Social #SocialMedia #WhatsAppDown #InstagramBlackout2019 #FacebookOutage #FacebookOutage2019,ReadScoops,"['ICYMI', 'Facebook', 'Instagram', 'FacebookDown', 'InstagramDown', 'Trending', 'Trend', 'FacebookMessenger', 'Social', 'SocialMedia', 'WhatsAppDown', 'InstagramBlackout2019', 'FacebookOutage', 'FacebookOutage2019']"
2019-03-14 08:44:36,"Turns off WiFi/Turns On Wifi Trys Mobile Data Cleans Cache/Data of Instagram Reboots phone Uninstalls Instagram/Installs Instagram  ""Sorry there was a problem with your request"" ""Uknown network error"" Me:  At least we have twitter ♥ #FacebookDown #InstagramDown https://t.co/zWiAiLrYNl",JessieBLisLife,"['FacebookDown', 'InstagramDown']"
2019-03-14 08:44:09,Broker Logo T-shirt Order here-https://t.co/GWNPawvPj5 #FacebookDown #tshirt #tshirtblog #14MartTıpBayramı #instagramdown https://t.co/FY6G0Z9jbJ,Fahad86955607,"['FacebookDown', 'tshirt', 'tshirtblog', '14MartTıpBayramı', 'instagramdown']"
2019-03-14 08:44:03,This was everyone yesterday innit dionneandwhat #facebookdown #instagramdown #cantpost #whattodo #jokesiwasbusy https://t.co/QugTNVafQW,SamaroPhox,"['facebookdown', 'instagramdown', 'cantpost', 'whattodo', 'jokesiwasbusy']"
2019-03-14 08:43:35,It looks like everyone survived FB and Insta being down 😉   Normally scrolling can resume  #facebookdown #instagramdown https://t.co/iidb1TU37e,PetSittersIre,"['facebookdown', 'instagramdown']"
2019-03-14 08:42:55,What happen ? #TwitterDown  #FacebookDown  #instagramdown  #Gmaildown  👎👎👎👎,saurabhrathi_,"['TwitterDown', 'FacebookDown', 'instagramdown', 'Gmaildown']"
2019-03-14 08:42:16,#FacebookDown #instagramdown that shit fucking sucked. Now I have to work another 2 years to fix my algorithm,ArwenStarsong,"['FacebookDown', 'instagramdown']"
2019-03-14 08:40:35,Is the world near to end? #WhatsAppDown #facebookdown #instagramdown   I stan 🕊 @Twitter !,Shukri_Aminn,"['WhatsAppDown', 'facebookdown', 'instagramdown']"
2019-03-14 08:40:27,The morning after... I might stay on Twitter for a little while. It seems to be kinda funny here. #FacebookDown #instagramdown https://t.co/B00UFCdJmY,charleen698,"['FacebookDown', 'instagramdown']"
2019-03-14 08:38:53,Have you noticed that not much coverage was given to the great @facebook #FacebookDown @instagram #instagramdown  crash of 2019 A major issue happened with these two apps last night and the coverage has been kept low key.,tegan302002,"['FacebookDown', 'instagramdown']"
2019-03-14 08:38:22,Twitter is next guys !  #InstagramDown #FacebookDown https://t.co/o3ugi3Kg5o,teaformycoffee,"['InstagramDown', 'FacebookDown']"
2019-03-14 08:38:15,"With #InstagramDown and #FacebookDown, @telegram benefits— to the tune of 3M new users. Who says there isn't competition?  https://t.co/jF81WC0wi0",chrismessina,"['InstagramDown', 'FacebookDown']"
2019-03-14 08:37:23,Well that was interesting! 😂 #FacebookDown #InstagramDown #WhatsAppDown   https://t.co/O7591IO2yO,theirishpost,"['FacebookDown', 'InstagramDown', 'WhatsAppDown']"
2019-03-14 08:37:00,"Dopo #WhatsappDown , scrive @durov : ""I see 3 million new users signed up for @telegram within the last 24 hours. Good. We have true privacy and unlimited space for everyone"".  #Telegram #InstagramDown #facebookdown",ciropellegrino,"['WhatsappDown', 'Telegram', 'InstagramDown', 'facebookdown']"
2019-03-14 08:36:53,"I’m Safe! #facebookdown #catchdsm #desmoines #instagramdown #desmoinesiowa @ Des Moines, Iowa https://t.co/lJjdTdQylz",ShannonSalmon,"['facebookdown', 'catchdsm', 'desmoines', 'instagramdown', 'desmoinesiowa']"
2019-03-14 08:36:34,"With The latest about Brexit last yesterday, the people who run this country have no idea what’s going to happen, yet more people were worried about Facebook and Instagram being down. Fucking idiots. #FacebookDown #InstagramDown #brexit",DanMatt2409,"['FacebookDown', 'InstagramDown', 'brexit']"
2019-03-14 08:36:32,See https://t.co/wb05tl828A to buy the mystery book :) #Chelly #FacebookDown #instagramdown #InstagramBlackout2019 #instagramisdown #01IndonesiaMaju #Aberdeen #ad #Advertisements #Aberdeen https://t.co/TISnWTzBVu,b69eabdaa15e405,"['Chelly', 'FacebookDown', 'instagramdown', 'InstagramBlackout2019', 'instagramisdown', '01IndonesiaMaju', 'Aberdeen', 'ad', 'Advertisements', 'Aberdeen']"
2019-03-14 08:36:25,Heavens network  #Photography #FacebookDown #instagramdown #whatsappdown #instagramisdown #InstagramBlackout2019 #ArtistOnTwitter #artworks #creativecoding #photooftheday https://t.co/1jKoNxWXIG,DAN_LISNER,"['Photography', 'FacebookDown', 'instagramdown', 'whatsappdown', 'instagramisdown', 'InstagramBlackout2019', 'ArtistOnTwitter', 'artworks', 'creativecoding', 'photooftheday']"
2019-03-14 08:35:58,Everyone at this moment. 😂  #FacebookDown #InstagramDown #WhatsAppDown https://t.co/EhozzemKeH,UmarSabiu16,"['FacebookDown', 'InstagramDown', 'WhatsAppDown']"
2019-03-14 08:35:54,So apparently @Facebook and @Instagram went down for 8 hours in a desperate attempt by them to stop me posting more cat photos. It seems I have been overloading their sever capacity.   I will make up for it today 😀  #facebookdown #InstagramDown,PhilipBloom,"['facebookdown', 'InstagramDown']"
2019-03-14 08:35:13,Me coming into work after sleeping peacefully through the Great Crisis last night #FacebookDown #instagramdown #InstagramBlackout2019 https://t.co/rbw6jKvj24,easypromosapp,"['FacebookDown', 'instagramdown', 'InstagramBlackout2019']"
2019-03-14 08:32:53,"Instagram and Facebook are back, lets switch off our brain again #facebookdown #InstagramDown",Menjesbi,"['facebookdown', 'InstagramDown']"
2019-03-14 08:32:17,Looks like everyone's talking about #instagramdown and #FacebookDown. Good thing I don't use either lmao,Kiz3r_Official,"['instagramdown', 'FacebookDown']"
2019-03-14 08:31:17,twitter right now..... 🤣🤣🤣 #FacebookDown #InstagramBlackout2019 #instagramdown https://t.co/2QswZNj9zX,xCommunicado,"['FacebookDown', 'InstagramBlackout2019', 'instagramdown']"
2019-03-14 08:30:21,"Today's #FacebookDown and #InstagramDown just meant one thing: more time to book flights! How many trips have you planned during the social media outage, #TravelPAL? https://t.co/5CwW7HXL5w",flyPAL,"['FacebookDown', 'InstagramDown', 'TravelPAL']"
2019-03-14 08:28:17,#FacebookDown? #instagramdown? Doesn't affect me bitch.,HeyZille,"['FacebookDown', 'instagramdown']"
2019-03-14 08:27:40,"Quite a day yesterday...  #FacebookDown #InstagramDown #WhatsAppDown But... #LiverpoolUp 💪😂  I'm live until midday, so switch ARA City on!",aracityradio,"['FacebookDown', 'InstagramDown', 'WhatsAppDown', 'LiverpoolUp']"
2019-03-14 08:27:31,"When #Facebook Goes Down, Don't Blame Hackers. Yesterday was not a #DDoSAttack !   ➡️ https://t.co/RhySi4EaZO via @WIRED #FacebookDown #InstagramDown https://t.co/nwUSRmBCDy",AuroreLanzarini,"['Facebook', 'DDoSAttack', 'FacebookDown', 'InstagramDown']"
2019-03-14 08:27:10,This happened on #Wednesday13March2019 #FacebookDown and #InstagramDown. Today #FacebookAndInstagramIsWorking. But my #FacebookMessengerWasTheOnlyThingItWasWorking #TwitterWasNotDown,girl_nam,"['Wednesday13March2019', 'FacebookDown', 'InstagramDown', 'FacebookAndInstagramIsWorking', 'FacebookMessengerWasTheOnlyThingItWasWorking', 'TwitterWasNotDown']"
2019-03-14 08:27:04,@GrabMY from what i know #twitter is not experiencing an outtage like #FacebookDown #Gmaildown  #instagramdown  #InstagramBlackout2019 so why no response to the DM re #grabfood issue. inedible food for paid service,octopuskimchi1,"['twitter', 'FacebookDown', 'Gmaildown', 'instagramdown', 'InstagramBlackout2019', 'grabfood']"
2019-03-14 08:26:15,"Facebook, Instagram and others down temporarily, marking the incident as the longest interruption ✂️  👉 https://t.co/AGO2L8t9zZ 👈  #facebookdown #InstagramDown",BlookUp_US,"['facebookdown', 'InstagramDown']"
2019-03-14 08:24:50,"A bad day for Facebook, Instagram and Whatsapp Users!  #instagramdown #InstagramBlackout2019 #FacebookDown #whatsappdown #instagramisdown  https://t.co/CSx9StJJQ5",blockinspect18,"['instagramdown', 'InstagramBlackout2019', 'FacebookDown', 'whatsappdown', 'instagramisdown']"
2019-03-14 08:24:08,Here's the explanation as to why social media was down 😂😂😂 #instagramdown #facebookdown https://t.co/NzD1gzGwp6,saharmourad_,"['instagramdown', 'facebookdown']"
2019-03-14 08:23:55,When Instagram and Facebook shut down. 🤙 #instagramdown #instagramshutdown #facebookdown #facebookshutdown #2019 https://t.co/P3MLhGklvs,peterjongkol,"['instagramdown', 'instagramshutdown', 'facebookdown', 'facebookshutdown']"
2019-03-14 08:21:40,#MotivationThursday lead by example not by pointing fingers #instagramdown #FacebookDown #socialmediadown #everyonedown #timetotrain #backday #fitspo #follow4follow #SiguemeYTeSigoYa,str8flexing2,"['MotivationThursday', 'instagramdown', 'FacebookDown', 'socialmediadown', 'everyonedown', 'timetotrain', 'backday', 'fitspo', 'follow4follow', 'SiguemeYTeSigoYa']"
2019-03-14 08:21:21,"all social networks have ever lagged or died, but Twitter will never die. Twitter forever in our hearts.  #FacebookDown #instagramdown #instagramisdown #instadown #whatsappdown #facebookoutage #instagramnotworking #InstagramBlackout2019 #instagram #Facebook #facebookisdown",FoxxOrenji,"['FacebookDown', 'instagramdown', 'instagramisdown', 'instadown', 'whatsappdown', 'facebookoutage', 'instagramnotworking', 'InstagramBlackout2019', 'instagram', 'Facebook', 'facebookisdown']"
2019-03-14 08:19:59,@facebook was working fine for me until now #FacebookDown #instagramdown,SerengetiPaws,"['FacebookDown', 'instagramdown']"
2019-03-14 08:18:35,No girl is single No girl is single No girl is single No girl is single No girl is single No girl is single No girl is single No girl is single No girl is single No girl is single No girl is single No girl is single No girl is single No girl is single #instagramdown #FacebookDown,shopiesharp,"['instagramdown', 'FacebookDown']"
2019-03-14 08:18:07,follow me follow you back #facebookdown #instagramdown,jccrps,"['facebookdown', 'instagramdown']"
2019-03-14 08:17:54,Holy Shit! There's a midworld down #facebookdown #instagramdown #whatsappdown #FIFA DOWN!! Wtf is happening??,KH3_Sharky,"['facebookdown', 'instagramdown', 'whatsappdown', 'FIFA']"
2019-03-14 08:17:06,Facebook and Instagram Not working  #FacebookDown #needtshirtsnow #facebookoutage #facebookisdown #instagramdown #instagramisdown #instadown #InstagramBlackout2019   https://t.co/kqC9gzlMVD,needtshirtsnow,"['FacebookDown', 'needtshirtsnow', 'facebookoutage', 'facebookisdown', 'instagramdown', 'instagramisdown', 'instadown', 'InstagramBlackout2019']"
2019-03-14 08:16:47,"101: March 13, 2019 Basic Overview On Facebook And Instagram Issues  https://t.co/1JRA2N9y4w  #Musiceternal #Facebook #Instagram #Downtime #instagramdown #facebookdown #worldwideweb #instagram #facebook https://t.co/1JRA2N9y4w",SyntVisRadio,"['Musiceternal', 'Facebook', 'Instagram', 'Downtime', 'instagramdown', 'facebookdown', 'worldwideweb', 'instagram', 'facebook']"
2019-03-14 08:16:23,World :   Instagram defectors &gt; North Korea defectors.  #instagramdown #instagood #instagramers #InstagramBlackout2019 #Instagram #InstagramDown #socialmedia #facebookdown #facebookoutage,brainsecretions,"['instagramdown', 'instagood', 'instagramers', 'InstagramBlackout2019', 'Instagram', 'InstagramDown', 'socialmedia', 'facebookdown', 'facebookoutage']"
2019-03-14 08:16:14,"BREAKING: #Facebook and #Instagram say they 'probably' didn't read, harvest, analyse and sell your private data during #outage. #FacebookDown #instagramdown",garvangrant,"['Facebook', 'Instagram', 'outage', 'FacebookDown', 'instagramdown']"
2019-03-14 08:16:10,Run Android apps on Windows 10 with new screen mirroring feature https://t.co/tEz0RWoBPc via @TechHabor #facebookdown #instagramdown #whatsappdown #Brexit,TechHabor,"['facebookdown', 'instagramdown', 'whatsappdown', 'Brexit']"
2019-03-14 08:16:09,"I sat down and wrote overdue thank you notes, took a walk and read my book TWICE! What did you do during the outage? #FacebookDown? #Instagramdown #MorningRushATL https://t.co/I8jawc11ZQ",LizaLLucas,"['FacebookDown', 'Instagramdown', 'MorningRushATL']"
2019-03-14 08:15:38,Stop complaining that your #apps are down. Lift your eyes from the screen and live in the real world for once #FacebookDown #instagramdown,KLPB,"['apps', 'FacebookDown', 'instagramdown']"
2019-03-14 08:14:52,Twitter app showing off when it saw FB IG whatsapp down #WhatsApp #instagramdown #FacebookDown https://t.co/Mh9m4ffpv5,atinukemo,"['WhatsApp', 'instagramdown', 'FacebookDown']"
2019-03-14 08:14:47,"From rogue AI, storm to linux kernel patch, speculations are still rife about what led to #facebookdown #instagramdown. What do you think is the reason that led to the downtime experienced by the social media giant?.  https://t.co/VyU6M42dOt",IndiQus,"['facebookdown', 'instagramdown']"
2019-03-14 08:14:22,"#FacebookDown #instagramdown   Facebook , Instagram , messenger , whatsapp has been down while twitter bird is flying up hahaha",lim_harrold,"['FacebookDown', 'instagramdown']"
2019-03-14 08:14:03,Thanks for giving shelter twitter! its time to go home now....#instagramdown #FacebookDown,evoulaatje,"['instagramdown', 'FacebookDown']"
2019-03-14 08:13:55,Some of these are hilarious 😂 #instagramdown #InstagramBlackout2019 #FacebookDown #whatsappdown #instadown #WhatsApp #verizonoutage #Trending #React #FunniestTweets https://t.co/YJ6mnA7hBi,igmrlm,"['instagramdown', 'InstagramBlackout2019', 'FacebookDown', 'whatsappdown', 'instadown', 'WhatsApp', 'verizonoutage', 'Trending', 'React', 'FunniestTweets']"
2019-03-14 08:13:54,When one app is working and the other ones nope : #FacebookDown #instagramdown #instagramisdown #whatsappdown https://t.co/lKLa75XgHp,katarina_pljc,"['FacebookDown', 'instagramdown', 'instagramisdown', 'whatsappdown']"
2019-03-14 08:12:09,The Silent Generation: WW1 and The Great Depression  Baby Boomers: WW2 and Watergate  Gen X: The Gulf War and USSR Dissolution  Gen Y: 9/11 and Iraq/Syria  Gen Z: #FacebookDown and #instagramdown,ivancpuggioni,"['FacebookDown', 'instagramdown']"
2019-03-14 08:11:50,I take you into the city #bruges where #Hallmark movie about #chocolate was filmed. Other news items #WednesdayWisdom #AI #共感したらRT #FacebookDown #instagramdown #whatsappdown #pano #Brexit #pauwenjinek #StemZeWeg #jonahisoverparty #YNWA #BoycottChina #sansuercueCNNtuerk https://t.co/NVyZRp82dc,Aadyanomad,"['bruges', 'Hallmark', 'chocolate', 'WednesdayWisdom', 'AI', '共感したらRT', 'FacebookDown', 'instagramdown', 'whatsappdown', 'pano', 'Brexit', 'pauwenjinek', 'StemZeWeg', 'jonahisoverparty', 'YNWA', 'BoycottChina', 'sansuercueCNNtuerk']"
2019-03-14 08:06:58,Facebook Down? Instagram Down?  So... Log out....shut down and DO YOGA!  Shop #yogapants #sportsbras and other fitness gear at top fitness brands in #PhoenixUnited #Bareilly  #Yoga #WOTD #WorkoutMotivation #ThursdayThoughts #Facebookdown #Instagramdown https://t.co/WkrXyoIK5D,PhoenixUnitedBE,"['yogapants', 'sportsbras', 'PhoenixUnited', 'Bareilly', 'Yoga', 'WOTD', 'WorkoutMotivation', 'ThursdayThoughts', 'Facebookdown', 'Instagramdown']"
2019-03-14 08:06:56,🚨 Mark needs you !! 🚨  They have tried everything. Can you help ? Go on to https://t.co/eEnqk3O1VV now and please help Mark!   The 🌎 is counting on you !   #instagramdown #facebookdown https://t.co/IOcFN09Vy0,helpgiantsa,"['instagramdown', 'facebookdown']"
2019-03-14 08:05:12,Should we expect another baby boom 9 months from now?  #instagramdown #FacebookDown,13me_monica,"['instagramdown', 'FacebookDown']"
2019-03-14 08:05:05,down down down #instagramdown #FacebookDown #whatsappdown https://t.co/vUKR88j6oF,yasmin_angeline,"['instagramdown', 'FacebookDown', 'whatsappdown']"
2019-03-14 08:04:11,"So Facebook and insta were down yesterday, were you affected? My next leather paint project will be toadstools &amp; woodland creatures, &amp; will be showcased at @DewDropCraftsIW magical mushroom event on Facebook. #FacebookDown #instagramdown #InstagramBlackout2019  #artist #painting https://t.co/J3Ew6yqbnu",magic_peacock,"['FacebookDown', 'instagramdown', 'InstagramBlackout2019', 'artist', 'painting']"
2019-03-14 08:02:34,@TIME Would this be related to #Facebookdown and #InstagramDown ? 🤔#JustCurious,MrTonyYeung,"['Facebookdown', 'InstagramDown', 'JustCurious']"
2019-03-14 08:02:01,He's right you know. Monopoly is dangerous.  #monopoly #FacebookDown #whatsappdown #instagramdown https://t.co/bKpJJCV7L7,Anvnamnet,"['monopoly', 'FacebookDown', 'whatsappdown', 'instagramdown']"
2019-03-14 08:01:32,@facebook and @instagram don’t play WE WANT TO KNOW WHAT HAPPENED  ☕️ #facebookdown #InstagramDown https://t.co/cjBrNMNRtY,Ohsnapchristian,"['facebookdown', 'InstagramDown']"
2019-03-14 08:00:33,"#Facebookdown and #instagramdown but #email and #website aren't. Learn 5 ways to still get your message out: www,https://t.co/74o7BSu5i3",carlarjenkins,"['Facebookdown', 'instagramdown', 'email', 'website']"
2019-03-14 08:00:00,In Pics: One of the longest outages #WhatsAppDown #InstagramDown  #FacebookDown  https://t.co/uxQidO8Bat,EconomicTimes,"['WhatsAppDown', 'InstagramDown', 'FacebookDown']"
2019-03-14 07:59:32,"Facebook, Instagram, WhatsApp down. This is so sad. But imagine if tiktok was down..... 😁 #facebookdown #instagramdown",kheya_das,"['facebookdown', 'instagramdown']"
2019-03-14 07:59:10,#facebookdown #InstagramDown #WhatsAppDown #ChivasDown weeiii everything was down today 😂😂😂 oh que como les fue hoy chivas?,Nay_purplefairy,"['facebookdown', 'InstagramDown', 'WhatsAppDown', 'ChivasDown']"
2019-03-14 07:59:03,"The end of the world as we know it!! #facebookdown #instagramdown #endoftheworld #getoveritalready #peeps #imback @tex_talking #😹😹😹 @ Sydney, Australia https://t.co/yxf2YgGznQ",tex_talking,"['facebookdown', 'instagramdown', 'endoftheworld', 'getoveritalready', 'peeps', 'imback']"
2019-03-14 07:57:51,Well that was a bit scary yesterday 🤣 I actually had to talk to people 😂#facebookdown #Instagramdown #ihavetotalktopeople https://t.co/ZCeKwwjSRy,mumtotwogirls,"['facebookdown', 'Instagramdown', 'ihavetotalktopeople']"
2019-03-14 07:57:40,"Don't worry no anyone block you...🤣🤣 It's only facebook and Instagram down...🤣🤣  Whatsapp, Instagram, and Facebook going down together... #WhatsAppDown #instagramdown  #facebookdown",JordanAgrahari,"['WhatsAppDown', 'instagramdown', 'facebookdown']"
2019-03-14 07:57:17,Good morning everyone 😁💚 it’s nearly weekend #instagramdown #FacebookDown #HealthyFood #healthylifestyle #nutrition #foodporn #Motivation https://t.co/EWd8wGapeZ,FitGoes,"['instagramdown', 'FacebookDown', 'HealthyFood', 'healthylifestyle', 'nutrition', 'foodporn', 'Motivation']"
2019-03-14 07:55:39,"This for my people that are always being told that their dreams are a waste of time and that they should find a real job. I'm finna start it from a jacket, to a thousand and repeat a thousand more times till I bag a mill. In God I Trust🙏🏾 #FacebookDown #instagramdown link in bio https://t.co/UAVZdXXSV7",ahimsaclip93,"['FacebookDown', 'instagramdown']"
2019-03-14 07:55:08,I’m building a much more robust infrastructure over at Carbonatic. Come and join us there! Plus we’re a social network that doesn’t abuse your data. #FacebookDown #instagramdown,getcarbonatic,"['FacebookDown', 'instagramdown']"
2019-03-14 07:53:59,So any thoughts about what happened to #instagramdown #FacebookDown  #whatsappdown  yesterday ?,gharibeh_a,"['instagramdown', 'FacebookDown', 'whatsappdown']"
2019-03-14 07:52:41,He's right on target. #FacebookDown #instagramdown #whatsappdown https://t.co/wFilONwfEB,adam_hamby,"['FacebookDown', 'instagramdown', 'whatsappdown']"
2019-03-14 07:52:37,"During the #Facebookdown and #instagramdown hours, life was a bliss.",HaveAngela,"['Facebookdown', 'instagramdown']"
2019-03-14 07:51:49,Alright Instagram and Facebook is back up now y’all girls can go back to taking booty on the sink pictures #instagramdown #FacebookDown #instagramdown #facebook #InstagramBlackout2019 #facebookoutage,Atiyah44888303,"['instagramdown', 'FacebookDown', 'instagramdown', 'facebook', 'InstagramBlackout2019', 'facebookoutage']"
